store_id,market,region,country
LOC2200,LATAM,South,Colombia
LOC1057,EU,South,Italy
LOC2402,Africa,Africa,Benin
LOC2211,Africa,Africa,South Africa
LOC3439,LATAM,South,Brazil
LOC304,LATAM,South,Peru
LOC1985,US,East,United States
LOC2247,Africa,Africa,Angola
LOC2043,US,West,United States
LOC874,Canada,Canada,Canada
LOC476,EU,North,United Kingdom
LOC2745,EU,Central,Netherlands
LOC3360,EMEA,EMEA,Armenia
LOC1091,EU,South,Italy
LOC034,EU,Central,France
LOC3378,EU,Central,France
LOC1116,EU,North,Denmark
LOC115,US,East,United States
LOC3004,Africa,Africa,Morocco
LOC3579,APAC,North Asia,China
LOC1580,Africa,Africa,Egypt
LOC797,Canada,Canada,Canada
LOC156,LATAM,South,Brazil
LOC1098,EU,Central,Germany
LOC1976,Africa,Africa,Sierra Leone
LOC700,LATAM,South,Peru
LOC2289,US,Central,United States
LOC798,US,South,United States
LOC847,EU,North,United Kingdom
LOC2104,US,Central,United States
LOC3303,EMEA,EMEA,Bosnia and Herzegovina
LOC2633,APAC,North Asia,China
LOC3065,EMEA,EMEA,Croatia
LOC147,LATAM,South,Colombia
LOC2245,EMEA,EMEA,Russia
LOC540,EU,South,Italy
LOC1466,LATAM,South,Brazil
LOC2004,EU,South,Spain
LOC3313,Africa,Africa,Nigeria
LOC2034,Africa,Africa,Cameroon
LOC2683,US,West,United States
LOC599,LATAM,South,Brazil
LOC3007,EU,South,Italy
LOC782,LATAM,South,Argentina
LOC2829,Africa,Africa,Egypt
LOC464,Africa,Africa,South Africa
LOC2839,LATAM,South,Venezuela
LOC1055,LATAM,South,Colombia
LOC3082,US,Central,United States
LOC3321,EMEA,EMEA,Ukraine
LOC1136,Africa,Africa,Nigeria
LOC2840,US,West,United States
LOC755,EU,Central,France
LOC031,EU,South,Italy
LOC3156,LATAM,North,Mexico
LOC649,Africa,Africa,Tanzania
LOC159,LATAM,South,Brazil
LOC3481,APAC,North Asia,China
LOC2735,US,South,United States
LOC640,EU,South,Italy
LOC3075,EU,North,United Kingdom
LOC2914,LATAM,South,Brazil
LOC1493,LATAM,South,Brazil
LOC1851,EMEA,EMEA,Czech Republic
LOC1869,US,East,United States
LOC3011,LATAM,North,Mexico
LOC944,EU,Central,France
LOC2148,EU,South,Italy
LOC2169,US,West,United States
LOC2923,LATAM,South,Brazil
LOC650,EMEA,EMEA,Iran
LOC2538,EMEA,EMEA,Poland
LOC3335,EMEA,EMEA,Czech Republic
LOC908,EMEA,EMEA,Romania
LOC2008,EU,Central,France
LOC2088,EU,South,Spain
LOC3114,EU,Central,France
LOC3291,EU,Central,France
LOC3491,US,South,United States
LOC2729,US,South,United States
LOC3225,LATAM,South,Venezuela
LOC1551,Africa,Africa,Uganda
LOC731,APAC,North Asia,South Korea
LOC1613,Africa,Africa,Zambia
LOC671,US,South,United States
LOC1207,Africa,Africa,Nigeria
LOC1681,EMEA,EMEA,Lithuania
LOC2982,US,East,United States
LOC1539,APAC,North Asia,China
LOC2736,APAC,Central Asia,India
LOC1228,US,Central,United States
LOC999,Africa,Africa,Morocco
LOC247,EMEA,EMEA,Turkey
LOC2818,EMEA,EMEA,Turkey
LOC582,LATAM,South,Brazil
LOC1044,APAC,Central Asia,India
LOC732,LATAM,South,Brazil
LOC1303,US,East,United States
LOC3380,EU,Central,Netherlands
LOC3008,US,West,United States
LOC2716,EU,Central,France
LOC1828,EMEA,EMEA,Austria
LOC3587,US,West,United States
LOC3383,Africa,Africa,South Africa
LOC2465,LATAM,South,Brazil
LOC955,EU,North,United Kingdom
LOC436,US,South,United States
LOC3432,EU,Central,France
LOC3595,APAC,North Asia,China
LOC2153,LATAM,South,Brazil
LOC2705,LATAM,South,Bolivia
LOC367,APAC,North Asia,China
LOC3045,EU,North,Denmark
LOC1893,US,West,United States
LOC1899,LATAM,South,Brazil
LOC426,EU,Central,France
LOC1075,EU,North,United Kingdom
LOC169,LATAM,South,Brazil
LOC3397,EU,South,Italy
LOC097,APAC,Central Asia,India
LOC1472,EMEA,EMEA,Iran
LOC1897,EU,Central,France
LOC2407,US,South,United States
LOC379,Africa,Africa,Morocco
LOC2950,EU,South,Spain
LOC880,EU,Central,France
LOC3037,Africa,Africa,Nigeria
LOC173,EMEA,EMEA,Turkey
LOC848,EU,South,Italy
LOC1904,US,West,United States
LOC2197,LATAM,Caribbean,Cuba
LOC2798,EU,Central,France
LOC079,EMEA,EMEA,Iran
LOC2478,Africa,Africa,Mozambique
LOC2528,LATAM,South,Colombia
LOC1274,Africa,Africa,Morocco
LOC1162,Canada,Canada,Canada
LOC687,APAC,North Asia,South Korea
LOC157,EMEA,EMEA,Syria
LOC580,LATAM,South,Brazil
LOC3635,EU,Central,Germany
LOC3557,EMEA,EMEA,Turkey
LOC2537,EMEA,EMEA,Bulgaria
LOC046,EMEA,EMEA,Turkey
LOC3095,EMEA,EMEA,Romania
LOC009,Africa,Africa,Nigeria
LOC666,EU,North,United Kingdom
LOC3242,Africa,Africa,Madagascar
LOC3447,Africa,Africa,South Africa
LOC3374,EU,Central,Netherlands
LOC573,LATAM,South,Brazil
LOC3592,APAC,North Asia,China
LOC832,EU,South,Italy
LOC2181,EU,Central,France
LOC2772,LATAM,South,Colombia
LOC3309,LATAM,South,Brazil
LOC708,EU,Central,France
LOC1982,Africa,Africa,Angola
LOC1779,APAC,North Asia,China
LOC836,LATAM,South,Venezuela
LOC122,APAC,North Asia,Japan
LOC1647,EMEA,EMEA,Russia
LOC3014,LATAM,South,Brazil
LOC1795,EU,Central,France
LOC452,LATAM,Caribbean,Dominican Republic
LOC1156,US,Central,United States
LOC1125,US,Central,United States
LOC138,US,West,United States
LOC1024,Africa,Africa,Zimbabwe
LOC1443,Africa,Africa,Tanzania
LOC1739,EU,Central,France
LOC2448,LATAM,South,Brazil
LOC3237,Africa,Africa,Madagascar
LOC2473,EU,Central,Belgium
LOC1850,APAC,North Asia,China
LOC871,EU,North,United Kingdom
LOC2262,APAC,Central Asia,Bangladesh
LOC1624,Africa,Africa,Nigeria
LOC1771,LATAM,South,Paraguay
LOC3488,US,Central,United States
LOC1034,US,West,United States
LOC918,EU,Central,France
LOC387,APAC,Central Asia,India
LOC2339,LATAM,South,Brazil
LOC167,LATAM,South,Brazil
LOC444,Africa,Africa,South Africa
LOC1440,LATAM,South,Brazil
LOC1914,LATAM,South,Chile
LOC2800,EU,Central,France
LOC1603,Africa,Africa,Togo
LOC1906,EU,Central,France
LOC3477,US,Central,United States
LOC2718,LATAM,South,Uruguay
LOC311,US,South,United States
LOC413,EMEA,EMEA,Iran
LOC905,EU,Central,Germany
LOC411,APAC,North Asia,China
LOC2263,US,East,United States
LOC3634,Africa,Africa,Liberia
LOC047,Africa,Africa,Egypt
LOC3430,EMEA,EMEA,Turkey
LOC1263,LATAM,South,Venezuela
LOC1004,LATAM,South,Venezuela
LOC3366,EMEA,EMEA,Iran
LOC1786,Africa,Africa,Morocco
LOC2845,LATAM,South,Argentina
LOC2346,EMEA,EMEA,Poland
LOC323,EU,South,Italy
LOC117,EU,South,Italy
LOC623,EU,South,Italy
LOC840,EMEA,EMEA,Turkey
LOC3072,EU,Central,Switzerland
LOC839,LATAM,South,Brazil
LOC1289,EU,Central,Germany
LOC2589,LATAM,South,Brazil
LOC374,EU,Central,France
LOC1290,LATAM,South,Brazil
LOC1095,EU,Central,France
LOC554,LATAM,South,Venezuela
LOC475,US,West,United States
LOC2418,LATAM,South,Peru
LOC3137,LATAM,South,Peru
LOC3564,APAC,North Asia,China
LOC3101,APAC,North Asia,China
LOC1657,EU,North,United Kingdom
LOC593,Africa,Africa,Ghana
LOC628,LATAM,South,Brazil
LOC3311,APAC,North Asia,Japan
LOC2575,US,Central,United States
LOC032,EMEA,EMEA,Turkey
LOC1604,EMEA,EMEA,Turkey
LOC704,APAC,North Asia,Japan
LOC495,US,East,United States
LOC056,EMEA,EMEA,Yemen
LOC1708,EMEA,EMEA,Ukraine
LOC1592,EMEA,EMEA,Ukraine
LOC1736,EU,Central,France
LOC2080,US,West,United States
LOC2300,Africa,Africa,Niger
LOC052,Africa,Africa,Nigeria
LOC1796,APAC,Central Asia,India
LOC3226,US,Central,United States
LOC090,US,East,United States
LOC931,EU,Central,France
LOC1758,EU,Central,France
LOC1059,EU,South,Italy
LOC1619,EMEA,EMEA,Turkey
LOC1662,EMEA,EMEA,Turkey
LOC2298,EMEA,EMEA,Iran
LOC1610,APAC,Central Asia,India
LOC2697,EMEA,EMEA,Romania
LOC1449,EU,Central,France
LOC1872,LATAM,South,Brazil
LOC2558,EU,South,Spain
LOC1347,APAC,North Asia,China
LOC1215,EMEA,EMEA,Poland
LOC2980,US,Central,United States
LOC1824,EU,Central,Netherlands
LOC3332,EMEA,EMEA,Turkey
LOC561,LATAM,South,Venezuela
LOC1505,LATAM,South,Brazil
LOC1416,LATAM,South,Peru
LOC1586,APAC,Central Asia,India
LOC350,US,West,United States
LOC3140,EMEA,EMEA,Kazakhstan
LOC484,Canada,Canada,Canada
LOC3605,APAC,North Asia,China
LOC3018,LATAM,South,Brazil
LOC1695,EMEA,EMEA,Albania
LOC3193,EU,South,Italy
LOC1712,Africa,Africa,South Africa
LOC098,APAC,Southeast Asia,Indonesia
LOC865,US,East,United States
LOC3584,LATAM,South,Colombia
LOC2195,EU,North,United Kingdom
LOC232,EU,Central,France
LOC1131,APAC,North Asia,Japan
LOC3446,EU,Central,France
LOC879,US,West,United States
LOC2272,LATAM,South,Argentina
LOC2841,LATAM,South,Venezuela
LOC2067,Africa,Africa,Mozambique
LOC1261,LATAM,South,Brazil
LOC3438,LATAM,South,Brazil
LOC3542,APAC,North Asia,China
LOC2036,Africa,Africa,Egypt
LOC2653,EU,South,Italy
LOC645,EU,Central,France
LOC1845,US,East,United States
LOC2693,APAC,North Asia,China
LOC2961,EU,Central,France
LOC3260,APAC,North Asia,Japan
LOC2952,EMEA,EMEA,Iran
LOC826,LATAM,South,Brazil
LOC2393,EMEA,EMEA,Croatia
LOC2722,EMEA,EMEA,Turkey
LOC091,LATAM,North,Mexico
LOC810,LATAM,South,Brazil
LOC1236,US,West,United States
LOC1997,EU,South,Italy
LOC2049,EU,South,Italy
LOC2665,EU,North,Denmark
LOC2761,US,Central,United States
LOC3158,EMEA,EMEA,Kazakhstan
LOC1521,LATAM,South,Brazil
LOC042,EU,Central,France
LOC408,US,West,United States
LOC006,Africa,Africa,Nigeria
LOC2969,APAC,Central Asia,India
LOC1503,LATAM,North,Mexico
LOC2958,LATAM,South,Brazil
LOC667,US,South,United States
LOC2688,EMEA,EMEA,Israel
LOC2173,LATAM,South,Colombia
LOC3049,EU,Central,France
LOC743,EMEA,EMEA,Turkey
LOC235,EMEA,EMEA,Turkey
LOC1660,Africa,Africa,Tanzania
LOC2398,EU,Central,Netherlands
LOC2359,EU,South,Portugal
LOC1209,EMEA,EMEA,Iran
LOC563,LATAM,South,Chile
LOC868,Africa,Africa,Algeria
LOC853,US,East,United States
LOC2141,US,Central,United States
LOC1924,US,West,United States
LOC421,EMEA,EMEA,Macedonia
LOC1844,APAC,Oceania,New Zealand
LOC988,EMEA,EMEA,Turkey
LOC886,US,Central,United States
LOC2330,US,South,United States
LOC2485,EMEA,EMEA,Bulgaria
LOC1193,Africa,Africa,Rwanda
LOC2482,US,South,United States
LOC2061,APAC,North Asia,Japan
LOC1520,EMEA,EMEA,Poland
LOC1111,LATAM,South,Brazil
LOC1895,Africa,Africa,Benin
LOC3074,EU,Central,Germany
LOC329,US,Central,United States
LOC525,US,West,United States
LOC1022,LATAM,South,Colombia
LOC2290,APAC,Central Asia,India
LOC2120,EMEA,EMEA,Turkey
LOC2229,Africa,Africa,Zimbabwe
LOC2572,US,South,United States
LOC183,US,Central,United States
LOC2352,EMEA,EMEA,Russia
LOC2288,US,East,United States
LOC1581,Africa,Africa,Egypt
LOC2325,US,Central,United States
LOC3618,EMEA,EMEA,Belarus
LOC1465,US,Central,United States
LOC1224,US,Central,United States
LOC3067,US,South,United States
LOC1634,US,Central,United States
LOC309,Canada,Canada,Canada
LOC3051,LATAM,South,Brazil
LOC2126,EU,Central,France
LOC214,US,East,United States
LOC060,Africa,Africa,Sudan
LOC2741,US,Central,United States
LOC3257,EU,South,Spain
LOC532,LATAM,South,Brazil
LOC1102,Africa,Africa,Uganda
LOC3362,Africa,Africa,South Africa
LOC3165,LATAM,South,Argentina
LOC1803,US,West,United States
LOC1012,US,East,United States
LOC1574,US,South,United States
LOC2396,EU,Central,France
LOC2386,US,South,United States
LOC2860,US,West,United States
LOC013,US,Central,United States
LOC1072,EMEA,EMEA,Turkey
LOC3394,Africa,Africa,Zimbabwe
