store_id,market,region,country,start_date,end_date,is_current
LOC1203,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2621,EU,Central,France,2024-05-28,2024-12-31,True
LOC1170,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC3499,APAC,Oceania,New Zealand,2024-05-28,2024-12-31,True
LOC023,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC766,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2882,US,South,United States,2024-05-28,2024-12-31,True
LOC2183,EU,Central,France,2024-05-28,2024-12-31,True
LOC3498,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC748,US,East,United States,2024-05-28,2024-12-31,True
LOC2979,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC663,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2765,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2759,US,Central,United States,2024-05-28,2024-12-31,True
LOC2791,EU,Central,France,2024-05-28,2024-12-31,True
LOC1094,EU,Central,France,2024-05-28,2024-12-31,True
LOC285,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1103,US,Central,United States,2024-05-28,2024-12-31,True
LOC1563,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC772,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC946,US,East,United States,2024-05-28,2024-12-31,True
LOC1550,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3617,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3585,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2099,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC3407,LATAM,Central,Guatemala,2024-05-28,2024-12-31,True
LOC127,EU,Central,France,2024-05-28,2024-12-31,True
LOC949,EU,Central,France,2024-05-28,2024-12-31,True
LOC1508,US,South,United States,2024-05-28,2024-12-31,True
LOC869,Africa,Africa,Tanzania,2024-05-28,2024-12-31,True
LOC2345,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1957,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC361,Africa,Africa,Morocco,2024-05-28,2024-12-31,True
LOC2752,US,South,United States,2024-05-28,2024-12-31,True
LOC1964,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC940,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1917,Africa,Africa,Republic of the Congo,2024-05-28,2024-12-31,True
LOC1536,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3285,US,East,United States,2024-05-28,2024-12-31,True
LOC1588,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC1711,EU,North,Norway,2024-05-28,2024-12-31,True
LOC025,EMEA,EMEA,Iraq,2024-05-28,2024-12-31,True
LOC327,EU,Central,France,2024-05-28,2024-12-31,True
LOC233,US,West,United States,2024-05-28,2024-12-31,True
LOC1058,US,East,United States,2024-05-28,2024-12-31,True
LOC2852,LATAM,Caribbean,Cuba,2024-05-28,2024-12-31,True
LOC075,Africa,Africa,Algeria,2024-05-28,2024-12-31,True
LOC1925,US,East,United States,2024-05-28,2024-12-31,True
LOC1485,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1626,EMEA,EMEA,Lithuania,2024-05-28,2024-12-31,True
LOC172,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC2110,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2075,EMEA,EMEA,Saudi Arabia,2024-05-28,2024-12-31,True
LOC2636,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC1278,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1147,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2600,Africa,Africa,South Africa,2024-05-28,2024-12-31,True
LOC424,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2947,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC078,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC3276,EU,South,Italy,2024-05-28,2024-12-31,True
LOC2672,EU,South,Italy,2024-05-28,2024-12-31,True
LOC314,EU,Central,Switzerland,2024-05-28,2024-12-31,True
LOC2058,Africa,Africa,Mozambique,2024-05-28,2024-12-31,True
LOC2548,EU,Central,France,2024-05-28,2024-12-31,True
LOC2955,APAC,North Asia,South Korea,2024-05-28,2024-12-31,True
LOC2216,EU,Central,France,2024-05-28,2024-12-31,True
LOC2123,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1701,APAC,Southeast Asia,Malaysia,2024-05-28,2024-12-31,True
LOC899,US,West,United States,2024-05-28,2024-12-31,True
LOC3308,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2764,EU,Central,France,2024-05-28,2024-12-31,True
LOC827,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC1978,Africa,Africa,Nigeria,2024-05-28,2024-12-31,True
LOC3144,EMEA,EMEA,Estonia,2024-05-28,2024-12-31,True
LOC3119,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2445,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2830,APAC,Southeast Asia,Indonesia,2024-05-28,2024-12-31,True
LOC3401,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC274,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1139,Africa,Africa,Cote d'Ivoire,2024-05-28,2024-12-31,True
LOC3181,LATAM,Central,Honduras,2024-05-28,2024-12-31,True
LOC3422,EU,Central,France,2024-05-28,2024-12-31,True
LOC482,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC3235,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2794,EU,Central,France,2024-05-28,2024-12-31,True
LOC1998,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2879,LATAM,Caribbean,Cuba,2024-05-28,2024-12-31,True
LOC1455,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC372,EU,North,Norway,2024-05-28,2024-12-31,True
LOC2721,EMEA,EMEA,Saudi Arabia,2024-05-28,2024-12-31,True
LOC1935,EU,Central,Switzerland,2024-05-28,2024-12-31,True
LOC1074,LATAM,South,Paraguay,2024-05-28,2024-12-31,True
LOC2319,US,Central,United States,2024-05-28,2024-12-31,True
LOC1984,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC2072,Africa,Africa,Democratic Republic of the Congo,2024-05-28,2024-12-31,True
LOC1295,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC3058,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC3211,EU,Central,France,2024-05-28,2024-12-31,True
LOC3070,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC081,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC344,APAC,Southeast Asia,Indonesia,2024-05-28,2024-12-31,True
LOC862,Africa,Africa,Cote d'Ivoire,2024-05-28,2024-12-31,True
LOC2825,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC109,US,West,United States,2024-05-28,2024-12-31,True
LOC3519,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC254,APAC,Southeast Asia,Philippines,2024-05-28,2024-12-31,True
LOC1966,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC3367,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2959,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2657,US,South,United States,2024-05-28,2024-12-31,True
LOC2492,EU,South,Italy,2024-05-28,2024-12-31,True
LOC3468,US,East,United States,2024-05-28,2024-12-31,True
LOC720,APAC,Central Asia,Bangladesh,2024-05-28,2024-12-31,True
LOC2160,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC3529,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC1826,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC762,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC251,EMEA,EMEA,Iraq,2024-05-28,2024-12-31,True
LOC2876,EU,South,Italy,2024-05-28,2024-12-31,True
LOC2859,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC1258,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3231,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2861,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC1808,EU,Central,France,2024-05-28,2024-12-31,True
LOC2593,EMEA,EMEA,Czech Republic,2024-05-28,2024-12-31,True
LOC1781,US,Central,United States,2024-05-28,2024-12-31,True
LOC917,EU,Central,France,2024-05-28,2024-12-31,True
LOC1149,EU,Central,France,2024-05-28,2024-12-31,True
LOC2680,US,West,United States,2024-05-28,2024-12-31,True
LOC2995,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC280,Africa,Africa,Central African Republic,2024-05-28,2024-12-31,True
LOC1341,APAC,Oceania,New Zealand,2024-05-28,2024-12-31,True
LOC2349,US,West,United States,2024-05-28,2024-12-31,True
LOC1473,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC3552,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC392,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC143,EU,Central,Belgium,2024-05-28,2024-12-31,True
LOC2378,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC2259,APAC,Oceania,New Zealand,2024-05-28,2024-12-31,True
LOC3258,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2320,APAC,North Asia,Japan,2024-05-28,2024-12-31,True
LOC2581,Africa,Africa,Benin,2024-05-28,2024-12-31,True
LOC2404,EU,Central,France,2024-05-28,2024-12-31,True
LOC2227,US,Central,United States,2024-05-28,2024-12-31,True
LOC469,EU,Central,France,2024-05-28,2024-12-31,True
LOC099,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1614,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC3107,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC1365,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC691,US,South,United States,2024-05-28,2024-12-31,True
LOC556,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC1951,EMEA,EMEA,Ukraine,2024-05-28,2024-12-31,True
LOC2394,EU,North,Norway,2024-05-28,2024-12-31,True
LOC170,EMEA,EMEA,Iraq,2024-05-28,2024-12-31,True
LOC903,US,West,United States,2024-05-28,2024-12-31,True
LOC477,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2870,LATAM,Caribbean,Dominican Republic,2024-05-28,2024-12-31,True
LOC1042,LATAM,Central,Nicaragua,2024-05-28,2024-12-31,True
LOC2875,EU,South,Spain,2024-05-28,2024-12-31,True
LOC2945,EU,Central,France,2024-05-28,2024-12-31,True
LOC2128,US,Central,United States,2024-05-28,2024-12-31,True
LOC787,LATAM,Caribbean,Cuba,2024-05-28,2024-12-31,True
LOC3153,Africa,Africa,Morocco,2024-05-28,2024-12-31,True
LOC2389,LATAM,South,Bolivia,2024-05-28,2024-12-31,True
LOC2219,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1986,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC1048,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2812,APAC,North Asia,Japan,2024-05-28,2024-12-31,True
LOC425,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC3221,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC1429,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC3418,EU,Central,France,2024-05-28,2024-12-31,True
LOC3134,APAC,North Asia,Japan,2024-05-28,2024-12-31,True
LOC391,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2890,US,West,United States,2024-05-28,2024-12-31,True
LOC2727,US,East,United States,2024-05-28,2024-12-31,True
LOC972,EMEA,EMEA,Albania,2024-05-28,2024-12-31,True
LOC1114,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC130,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3393,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2849,US,West,United States,2024-05-28,2024-12-31,True
LOC795,LATAM,South,Chile,2024-05-28,2024-12-31,True
LOC736,US,East,United States,2024-05-28,2024-12-31,True
LOC1020,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC1751,LATAM,Caribbean,Dominican Republic,2024-05-28,2024-12-31,True
LOC1105,LATAM,Caribbean,Martinique,2024-05-28,2024-12-31,True
LOC1667,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC3280,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1819,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2499,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC3364,EU,North,Finland,2024-05-28,2024-12-31,True
LOC3474,US,East,United States,2024-05-28,2024-12-31,True
LOC2322,EU,Central,France,2024-05-28,2024-12-31,True
LOC1397,EMEA,EMEA,Syria,2024-05-28,2024-12-31,True
LOC1849,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1069,US,South,United States,2024-05-28,2024-12-31,True
LOC162,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC898,APAC,Southeast Asia,Indonesia,2024-05-28,2024-12-31,True
LOC3262,EU,Central,France,2024-05-28,2024-12-31,True
LOC2616,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC3289,US,West,United States,2024-05-28,2024-12-31,True
LOC2114,US,South,United States,2024-05-28,2024-12-31,True
LOC1220,APAC,North Asia,South Korea,2024-05-28,2024-12-31,True
LOC1593,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC1656,APAC,Central Asia,Bangladesh,2024-05-28,2024-12-31,True
LOC227,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2951,APAC,Southeast Asia,Indonesia,2024-05-28,2024-12-31,True
LOC3094,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC681,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC3613,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1239,US,South,United States,2024-05-28,2024-12-31,True
LOC3589,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2608,US,West,United States,2024-05-28,2024-12-31,True
LOC2699,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC189,EU,Central,France,2024-05-28,2024-12-31,True
LOC2060,APAC,North Asia,Japan,2024-05-28,2024-12-31,True
LOC325,LATAM,Caribbean,Cuba,2024-05-28,2024-12-31,True
LOC2701,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC693,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2751,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2249,EU,Central,Belgium,2024-05-28,2024-12-31,True
LOC001,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2669,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC1222,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1699,APAC,North Asia,Japan,2024-05-28,2024-12-31,True
LOC342,EMEA,EMEA,Lebanon,2024-05-28,2024-12-31,True
LOC1421,EU,South,Spain,2024-05-28,2024-12-31,True
LOC1350,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1920,US,South,United States,2024-05-28,2024-12-31,True
LOC3348,APAC,Southeast Asia,Philippines,2024-05-28,2024-12-31,True
LOC3205,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC3180,APAC,Southeast Asia,Indonesia,2024-05-28,2024-12-31,True
LOC1677,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC2966,EU,Central,France,2024-05-28,2024-12-31,True
LOC1312,EU,North,Sweden,2024-05-28,2024-12-31,True
LOC106,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC2576,EU,South,Italy,2024-05-28,2024-12-31,True
LOC3063,US,West,United States,2024-05-28,2024-12-31,True
LOC2225,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC3191,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC252,EU,Central,France,2024-05-28,2024-12-31,True
LOC262,APAC,Southeast Asia,Indonesia,2024-05-28,2024-12-31,True
LOC388,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2590,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC769,EU,Central,France,2024-05-28,2024-12-31,True
LOC750,EU,Central,France,2024-05-28,2024-12-31,True
LOC1752,EU,Central,France,2024-05-28,2024-12-31,True
LOC139,APAC,Southeast Asia,Philippines,2024-05-28,2024-12-31,True
LOC828,EU,Central,France,2024-05-28,2024-12-31,True
LOC849,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2816,Africa,Africa,Morocco,2024-05-28,2024-12-31,True
LOC070,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC1729,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC867,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3479,US,South,United States,2024-05-28,2024-12-31,True
LOC2731,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC020,Africa,Africa,Ghana,2024-05-28,2024-12-31,True
LOC786,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1535,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC761,LATAM,South,Bolivia,2024-05-28,2024-12-31,True
LOC3522,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2218,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC569,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC3139,LATAM,South,Chile,2024-05-28,2024-12-31,True
LOC2904,LATAM,South,Chile,2024-05-28,2024-12-31,True
LOC2241,Africa,Africa,Kenya,2024-05-28,2024-12-31,True
LOC224,US,Central,United States,2024-05-28,2024-12-31,True
LOC2291,APAC,Oceania,New Zealand,2024-05-28,2024-12-31,True
LOC2960,EU,South,Italy,2024-05-28,2024-12-31,True
LOC3154,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC991,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC1880,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC3010,Africa,Africa,Mali,2024-05-28,2024-12-31,True
LOC1955,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2335,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC1996,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC3379,EU,South,Italy,2024-05-28,2024-12-31,True
LOC938,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC406,EU,South,Spain,2024-05-28,2024-12-31,True
LOC249,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC493,EU,Central,France,2024-05-28,2024-12-31,True
LOC1402,EU,Central,France,2024-05-28,2024-12-31,True
LOC3038,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC592,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1627,APAC,North Asia,Japan,2024-05-28,2024-12-31,True
LOC3565,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2174,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC124,US,Central,United States,2024-05-28,2024-12-31,True
LOC2137,Africa,Africa,Libya,2024-05-28,2024-12-31,True
LOC3234,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2054,LATAM,Caribbean,Cuba,2024-05-28,2024-12-31,True
LOC583,APAC,Southeast Asia,Vietnam,2024-05-28,2024-12-31,True
LOC1240,US,Central,United States,2024-05-28,2024-12-31,True
LOC1792,LATAM,Caribbean,Cuba,2024-05-28,2024-12-31,True
LOC2504,US,West,United States,2024-05-28,2024-12-31,True
LOC3417,EU,Central,France,2024-05-28,2024-12-31,True
LOC3440,EU,Central,France,2024-05-28,2024-12-31,True
LOC3228,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC1362,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1373,US,South,United States,2024-05-28,2024-12-31,True
LOC2023,US,South,United States,2024-05-28,2024-12-31,True
LOC1451,LATAM,Central,El Salvador,2024-05-28,2024-12-31,True
LOC3250,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC393,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2430,APAC,Oceania,New Zealand,2024-05-28,2024-12-31,True
LOC1583,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3215,US,West,United States,2024-05-28,2024-12-31,True
LOC1179,US,South,United States,2024-05-28,2024-12-31,True
LOC3404,LATAM,South,Chile,2024-05-28,2024-12-31,True
LOC3233,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2916,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1623,EMEA,EMEA,Poland,2024-05-28,2024-12-31,True
LOC606,LATAM,South,Venezuela,2024-05-28,2024-12-31,True
LOC2381,EU,South,Spain,2024-05-28,2024-12-31,True
LOC3292,US,Central,United States,2024-05-28,2024-12-31,True
LOC1067,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC2844,LATAM,Caribbean,Trinidad and Tobago,2024-05-28,2024-12-31,True
LOC1971,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1247,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC357,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC957,EU,North,Ireland,2024-05-28,2024-12-31,True
LOC136,EU,Central,France,2024-05-28,2024-12-31,True
LOC2266,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC781,EU,Central,France,2024-05-28,2024-12-31,True
LOC1768,US,South,United States,2024-05-28,2024-12-31,True
LOC491,US,West,United States,2024-05-28,2024-12-31,True
LOC3042,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2429,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC2035,Africa,Africa,Morocco,2024-05-28,2024-12-31,True
LOC770,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2674,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC3549,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3032,EMEA,EMEA,Bulgaria,2024-05-28,2024-12-31,True
LOC1713,EMEA,EMEA,Ukraine,2024-05-28,2024-12-31,True
LOC549,EU,Central,France,2024-05-28,2024-12-31,True
LOC603,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2536,US,West,United States,2024-05-28,2024-12-31,True
LOC2171,LATAM,South,Colombia,2024-05-28,2024-12-31,True
LOC199,US,South,United States,2024-05-28,2024-12-31,True
LOC1468,APAC,Southeast Asia,Malaysia,2024-05-28,2024-12-31,True
LOC3544,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3588,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1977,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC1212,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC910,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC465,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1528,APAC,Southeast Asia,Indonesia,2024-05-28,2024-12-31,True
LOC2997,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3318,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2981,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC1273,Africa,Africa,Algeria,2024-05-28,2024-12-31,True
LOC3085,EU,North,Sweden,2024-05-28,2024-12-31,True
LOC1848,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1463,EU,Central,Austria,2024-05-28,2024-12-31,True
LOC2976,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2730,US,Central,United States,2024-05-28,2024-12-31,True
LOC2436,LATAM,Central,Panama,2024-05-28,2024-12-31,True
LOC546,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC627,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2797,EU,Central,France,2024-05-28,2024-12-31,True
LOC851,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC3222,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC2452,EU,South,Spain,2024-05-28,2024-12-31,True
LOC1937,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC3553,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1200,US,West,United States,2024-05-28,2024-12-31,True
LOC1749,EU,Central,France,2024-05-28,2024-12-31,True
LOC3039,LATAM,South,Colombia,2024-05-28,2024-12-31,True
LOC2658,EMEA,EMEA,Israel,2024-05-28,2024-12-31,True
LOC2468,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC3456,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC1945,EU,Central,France,2024-05-28,2024-12-31,True
LOC559,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1763,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1293,EU,Central,France,2024-05-28,2024-12-31,True
LOC3602,EU,South,Spain,2024-05-28,2024-12-31,True
LOC861,US,Central,United States,2024-05-28,2024-12-31,True
LOC1759,Africa,Africa,Nigeria,2024-05-28,2024-12-31,True
LOC2311,APAC,North Asia,China,2024-05-28,2024-12-31,True
