product_id,name,subcategory,category,start_date,end_date,is_current
TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Machines,Technology,2024-05-28,2024-12-31,True
TEC-APP-10002966,"Apple Smart Phone, Full Size",Phones,Technology,2024-05-28,2024-12-31,True
FUR-CH-10000685,"Hon Executive Leather Armchair, Black",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10001541,"Bush Stackable Bookrack, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-CO-10003931,"Hewlett Fax Machine, High-Speed",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-BO-10001553,"Sauder Library with Doors, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-ST-10004748,"Smead Lockers, Blue",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10000540,"Hamilton Beach Refrigerator, Red",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-CO-10004567,"Brother Fax Machine, Color",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-BO-10001749,"Bush Classic Bookcase, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-ROG-10003898,"Rogers Lockers, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,Machines,Technology,2024-05-28,2024-12-31,True
TEC-CO-10002663,"Sharp Wireless Fax, Laser",Copiers,Technology,2024-05-28,2024-12-31,True
TEC-CO-10001419,"Hewlett Copy Machine, Color",Copiers,Technology,2024-05-28,2024-12-31,True
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Copiers,Technology,2024-05-28,2024-12-31,True
TEC-CO-10000679,"Hewlett Personal Copier, High-Speed",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-IKE-10001539,"Ikea Classic Bookcase, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-CO-10002376,"Hewlett Fax Machine, Laser",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Tables,Furniture,2024-05-28,2024-12-31,True
OFF-AP-10000136,"Hamilton Beach Refrigerator, White",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10000567,"Sauder Classic Bookcase, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10001471,"Sauder Classic Bookcase, Metal",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-ST-10001758,"Rogers Lockers, Blue",Storage,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Accessories,Technology,2024-05-28,2024-12-31,True
OFF-ST-10004191,"Tenex Lockers, Blue",Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Tables,Furniture,2024-05-28,2024-12-31,True
FUR-OFF-10001224,"Office Star Swivel Stool, Red",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-AP-10004913,"KitchenAid Refrigerator, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10002392,"Konica Card Printer, Wireless",Machines,Technology,2024-05-28,2024-12-31,True
FUR-TA-10003222,"Barricks Wood Table, with Bottom Storage",Tables,Furniture,2024-05-28,2024-12-31,True
TEC-AC-10000639,"Belkin Router, Bluetooth",Accessories,Technology,2024-05-28,2024-12-31,True
FUR-TA-10003354,"Barricks Conference Table, Adjustable Height",Tables,Furniture,2024-05-28,2024-12-31,True
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10001527,"Hamilton Beach Microwave, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-SAM-10004940,"Samsung Smart Phone, Full Size",Phones,Technology,2024-05-28,2024-12-31,True
TEC-CO-10003777,"Hewlett Copy Machine, Color",Copiers,Technology,2024-05-28,2024-12-31,True
OFF-AP-10001169,"Cuisinart Microwave, White",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10000120,"Sauder Stackable Bookrack, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10002991,"Apple Smart Phone, Full Size",Phones,Technology,2024-05-28,2024-12-31,True
FUR-TA-10000989,"Lesro Conference Table, Rectangular",Tables,Furniture,2024-05-28,2024-12-31,True
TEC-MA-10004609,"Okidata Inkjet, White",Machines,Technology,2024-05-28,2024-12-31,True
TEC-CO-10003448,"Canon Personal Copier, Laser",Copiers,Technology,2024-05-28,2024-12-31,True
TEC-CO-10003496,"Brother Wireless Fax, Digital",Copiers,Technology,2024-05-28,2024-12-31,True
OFF-ST-10003150,"Smead Lockers, Wire Frame",Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10004947,"Safco Stackable Bookrack, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-CH-10004694,"Office Star Rocking Chair, Black",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-CH-10004669,"Novimex Executive Leather Armchair, Black",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10001196,"Bush Library with Doors, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-KIT-10001380,"KitchenAid Microwave, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10000753,"Epson Printer, Red",Machines,Technology,2024-05-28,2024-12-31,True
OFF-ST-10000624,"Eldon File Cart, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10002601,"Motorola Smart Phone, Cordless",Phones,Technology,2024-05-28,2024-12-31,True
OFF-ROG-10001735,"Rogers Lockers, Blue",Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-TA-10002256,"Hon Wood Table, Fully Assembled",Tables,Furniture,2024-05-28,2024-12-31,True
TEC-CO-10001413,"Hewlett Wireless Fax, High-Speed",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-LES-10002026,"Lesro Conference Table, Rectangular",Tables,Furniture,2024-05-28,2024-12-31,True
TEC-MA-10001777,"Okidata Printer, Red",Machines,Technology,2024-05-28,2024-12-31,True
FUR-CH-10004462,"Hon Executive Leather Armchair, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10002580,"Safco Classic Bookcase, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10004618,"Motorola Signal Booster, Cordless",Phones,Technology,2024-05-28,2024-12-31,True
OFF-ROG-10001101,"Rogers Shelving, Wire Frame",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10002252,"Cuisinart Stove, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10000660,"Novimex Executive Leather Armchair, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-TA-10001285,"Chromcraft Conference Table, Fully Assembled",Tables,Furniture,2024-05-28,2024-12-31,True
OFF-ST-10003741,"Smead Lockers, Blue",Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10003046,"Safco Library with Doors, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-TA-10001116,"Barricks Conference Table, Fully Assembled",Tables,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Phones,Technology,2024-05-28,2024-12-31,True
FUR-CH-10002780,"Office Star Executive Leather Armchair, Black",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10004558,"Sauder Library with Doors, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10003457,"Cisco Smart Phone, Full Size",Phones,Technology,2024-05-28,2024-12-31,True
TEC-MEM-10002005,"Memorex Router, Erganomic",Accessories,Technology,2024-05-28,2024-12-31,True
TEC-CO-10003342,"Canon Fax Machine, High-Speed",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-BEV-10004919,"Bevis Wood Table, with Bottom Storage",Tables,Furniture,2024-05-28,2024-12-31,True
TEC-OKI-10001385,"Okidata Inkjet, White",Machines,Technology,2024-05-28,2024-12-31,True
FUR-CH-10003009,"Novimex Swivel Stool, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10001931,"Cuisinart Stove, Red",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10001305,"Breville Microwave, White",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-CO-10002150,"Canon Fax and Copier, Digital",Copiers,Technology,2024-05-28,2024-12-31,True
TEC-PH-10004823,"Nokia Smart Phone, Full Size",Phones,Technology,2024-05-28,2024-12-31,True
FUR-CH-10000051,"Harbour Creations Executive Leather Armchair, Black",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Phones,Technology,2024-05-28,2024-12-31,True
FUR-TA-10003268,"Lesro Round Table, Rectangular",Tables,Furniture,2024-05-28,2024-12-31,True
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Accessories,Technology,2024-05-28,2024-12-31,True
FUR-BO-10002204,"Bush Classic Bookcase, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-AC-10004571,"Logitech Router, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
FUR-CH-10004095,"SAFCO Executive Leather Armchair, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Machines,Technology,2024-05-28,2024-12-31,True
OFF-KIT-10003683,"KitchenAid Stove, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10000980,"Bush Library with Doors, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-BUS-10004644,"Bush Library with Doors, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10000730,Samsung Galaxy S4 Active,Phones,Technology,2024-05-28,2024-12-31,True
OFF-AP-10002321,"Hoover Microwave, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10000896,"Cisco Signal Booster, VoIP",Phones,Technology,2024-05-28,2024-12-31,True
TEC-MEM-10002202,"Memorex Router, USB",Accessories,Technology,2024-05-28,2024-12-31,True
FUR-BO-10001356,"Ikea Library with Doors, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-SHA-10001231,"Sharp Wireless Fax, Color",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-HON-10001960,"Hon Wood Table, Rectangular",Tables,Furniture,2024-05-28,2024-12-31,True
FUR-TA-10002966,"Chromcraft Computer Table, Fully Assembled",Tables,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10001943,"Safco Library with Doors, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-BRO-10004802,"Brother Fax Machine, High-Speed",Copiers,Technology,2024-05-28,2024-12-31,True
TEC-PH-10001751,"Samsung Smart Phone, Cordless",Phones,Technology,2024-05-28,2024-12-31,True
TEC-PH-10003713,"Nokia Smart Phone, Cordless",Phones,Technology,2024-05-28,2024-12-31,True
FUR-BO-10000967,"Ikea Library with Doors, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-AP-10002317,"Hamilton Beach Refrigerator, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-SHA-10000971,"Sharp Fax Machine, Color",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-CH-10000546,"Harbour Creations Executive Leather Armchair, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-STA-10002497,"StarTech Card Printer, White",Machines,Technology,2024-05-28,2024-12-31,True
TEC-CO-10001895,"Sharp Wireless Fax, Color",Copiers,Technology,2024-05-28,2024-12-31,True
OFF-AP-10002573,"Hamilton Beach Stove, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10001255,"Ikea Library with Doors, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10002990,"Dania Library with Doors, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-TA-10004711,"Lesro Conference Table, Adjustable Height",Tables,Furniture,2024-05-28,2024-12-31,True
OFF-AP-10000584,"Breville Refrigerator, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10000720,"Samsung Audio Dock, Full Size",Phones,Technology,2024-05-28,2024-12-31,True
OFF-SME-10000538,"Smead File Cart, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10002736,"Sauder Stackable Bookrack, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-CUI-10000682,"Cuisinart Stove, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10002244,"Enermax Router, Erganomic",Accessories,Technology,2024-05-28,2024-12-31,True
TEC-HEW-10003829,"Hewlett Wireless Fax, High-Speed",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-TA-10003954,Hon 94000 Series Round Tables,Tables,Furniture,2024-05-28,2024-12-31,True
OFF-AP-10001593,"Cuisinart Microwave, Red",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-BRE-10001107,"Breville Stove, Red",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Machines,Technology,2024-05-28,2024-12-31,True
TEC-CO-10003655,"Hewlett Wireless Fax, High-Speed",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-CH-10001271,"SAFCO Executive Leather Armchair, Red",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-CO-10000447,"Canon Wireless Fax, Color",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-CH-10001332,"Office Star Executive Leather Armchair, Red",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-CH-10002573,"Office Star Executive Leather Armchair, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-ST-10000704,"Rogers File Cart, Blue",Storage,Office Supplies,2024-05-28,2024-12-31,True
TEC-CO-10003354,"Brother Fax Machine, Laser",Copiers,Technology,2024-05-28,2024-12-31,True
TEC-MA-10002918,"StarTech Card Printer, White",Machines,Technology,2024-05-28,2024-12-31,True
FUR-CH-10001588,"Hon Executive Leather Armchair, Red",Chairs,Furniture,2024-05-28,2024-12-31,True
TEC-MA-10001752,"Konica Printer, Durable",Machines,Technology,2024-05-28,2024-12-31,True
TEC-PH-10004006,"Nokia Audio Dock, Full Size",Phones,Technology,2024-05-28,2024-12-31,True
FUR-BO-10000035,"Dania Classic Bookcase, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-AP-10003275,"KitchenAid Microwave, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10003561,"Breville Microwave, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10000488,Bady BDG101FRU Card Printer,Machines,Technology,2024-05-28,2024-12-31,True
TEC-STA-10003330,"StarTech Printer, Red",Machines,Technology,2024-05-28,2024-12-31,True
TEC-CAN-10000932,"Canon Fax Machine, Color",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-CH-10000994,"Harbour Creations Rocking Chair, Black",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10003783,"Dania Library with Doors, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-AP-10001329,"KitchenAid Stove, White",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-CO-10004563,"HP Copy Machine, Color",Copiers,Technology,2024-05-28,2024-12-31,True
OFF-HOO-10001783,"Hoover Microwave, Red",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10003558,"Hoover Refrigerator, White",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10000170,"Safco Library with Doors, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-TA-10002101,"Bevis Conference Table, Fully Assembled",Tables,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10000419,"Apple Smart Phone, Full Size",Phones,Technology,2024-05-28,2024-12-31,True
FUR-TA-10001494,"Lesro Wood Table, Adjustable Height",Tables,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10001165,"Bush Library with Doors, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10003697,"Safco Floating Shelf Set, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-HON-10003871,"Hon Conference Table, Fully Assembled",Tables,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10001946,"Sauder 3-Shelf Cabinet, Metal",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-AC-10004849,"SanDisk Router, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-AP-10003621,"KitchenAid Refrigerator, Red",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10001106,"Hamilton Beach Stove, White",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-SAM-10004785,"Samsung Smart Phone, with Caller ID",Phones,Technology,2024-05-28,2024-12-31,True
OFF-ST-10004267,"Smead File Cart, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-TA-10002533,BPI Conference Tables,Tables,Furniture,2024-05-28,2024-12-31,True
TEC-STA-10003386,"StarTech Inkjet, Wireless",Machines,Technology,2024-05-28,2024-12-31,True
FUR-BO-10004043,"Dania Classic Bookcase, Metal",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10001712,"Nokia Smart Phone, Full Size",Phones,Technology,2024-05-28,2024-12-31,True
FUR-BO-10000259,"Safco Classic Bookcase, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Machines,Technology,2024-05-28,2024-12-31,True
FUR-TA-10004801,"Hon Conference Table, Rectangular",Tables,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10004771,"Ikea Classic Bookcase, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Copiers,Technology,2024-05-28,2024-12-31,True
FUR-BO-10001370,"Sauder Classic Bookcase, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Tables,Furniture,2024-05-28,2024-12-31,True
TEC-CO-10002122,"Hewlett Fax Machine, Digital",Copiers,Technology,2024-05-28,2024-12-31,True
TEC-MA-10002468,"Panasonic Inkjet, White",Machines,Technology,2024-05-28,2024-12-31,True
OFF-BRE-10002706,"Breville Microwave, White",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10004388,"Ikea Library with Doors, Metal",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-AP-10004201,"Breville Refrigerator, White",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10004511,"Cuisinart Refrigerator, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
TEC-CO-10004961,"HP Wireless Fax, Color",Copiers,Technology,2024-05-28,2024-12-31,True
TEC-CO-10004089,"Canon Copy Machine, Laser",Copiers,Technology,2024-05-28,2024-12-31,True
OFF-ST-10003716,Tennsco Double-Tier Lockers,Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Tables,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10003559,"Sauder Stackable Bookrack, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-HAM-10004896,"Hamilton Beach Microwave, Red",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10004842,"Dania 3-Shelf Cabinet, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-AC-10003506,"Enermax Router, Erganomic",Accessories,Technology,2024-05-28,2024-12-31,True
FUR-TA-10003926,"Hon Wood Table, with Bottom Storage",Tables,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10002300,"Dania Classic Bookcase, Traditional",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10004472,"Dania Library with Doors, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10001066,"Apple Smart Phone, Cordless",Phones,Technology,2024-05-28,2024-12-31,True
TEC-CO-10000847,"Canon Personal Copier, Laser",Copiers,Technology,2024-05-28,2024-12-31,True
FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Tables,Furniture,2024-05-28,2024-12-31,True
FUR-BO-10002812,"Sauder 3-Shelf Cabinet, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-SAU-10001776,"Sauder Stackable Bookrack, Pine",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-CHR-10002686,"Chromcraft Computer Table, Adjustable Height",Tables,Furniture,2024-05-28,2024-12-31,True
TEC-CO-10000660,"Hewlett Copy Machine, Color",Copiers,Technology,2024-05-28,2024-12-31,True
